,False_Positive_Rate,True_Positive_Rate,Thresholds
334,0.15737161789066814,0.7749077490774908,0.3098307
335,0.1623412479293208,0.7749077490774908,0.30156928
336,0.1623412479293208,0.7767527675276753,0.30106822
337,0.16344561016013254,0.7767527675276753,0.29926935
338,0.16344561016013254,0.7785977859778598,0.29834673
339,0.16454997239094424,0.7785977859778598,0.2961202
340,0.16454997239094424,0.7804428044280443,0.29600716
341,0.16675869685256764,0.7804428044280443,0.2939212
342,0.16675869685256764,0.7822878228782287,0.29332176
343,0.1673108779679735,0.7822878228782287,0.29307663
344,0.1673108779679735,0.7841328413284133,0.2922568
345,0.16786305908337934,0.7841328413284133,0.291877
346,0.16786305908337934,0.7859778597785978,0.2917287
347,0.17228050800662617,0.7859778597785978,0.2884631
348,0.17228050800662617,0.7878228782287823,0.2878939
349,0.17448923246824957,0.7878228782287823,0.28462034
350,0.17448923246824957,0.7896678966789668,0.28457475
351,0.1755935946990613,0.7896678966789668,0.2836926
352,0.1755935946990613,0.7915129151291513,0.28240025
353,0.17614577581446714,0.7915129151291513,0.28148094
354,0.17614577581446714,0.7933579335793358,0.28126487
355,0.17835450027609057,0.7933579335793358,0.27897555
356,0.17835450027609057,0.7952029520295203,0.27739254
357,0.1789066813914964,0.7952029520295203,0.27706882
358,0.1789066813914964,0.7970479704797048,0.2769124
359,0.1800110436223081,0.7970479704797048,0.2750162
360,0.1800110436223081,0.8007380073800738,0.2740763
361,0.18111540585311983,0.8007380073800738,0.2724423
362,0.18111540585311983,0.8025830258302583,0.27023223
363,0.18221976808393153,0.8025830258302583,0.26839086
364,0.18221976808393153,0.8062730627306273,0.26703852
365,0.18277194919933737,0.8062730627306273,0.2669347
366,0.18277194919933737,0.8081180811808119,0.26662153
367,0.18332413031474323,0.8081180811808119,0.26647845
368,0.18332413031474323,0.8099630996309963,0.26613373
369,0.18884594146880176,0.8099630996309963,0.2623805
370,0.18884594146880176,0.8118081180811808,0.26234844
371,0.19050248481501933,0.8118081180811808,0.260333
372,0.19050248481501933,0.8136531365313653,0.25994715
373,0.1921590281612369,0.8136531365313653,0.25843343
374,0.1921590281612369,0.8173431734317343,0.25761345
375,0.1965764770844837,0.8173431734317343,0.25420663
376,0.1965764770844837,0.8191881918819188,0.25303522
377,0.19878520154610713,0.8191881918819188,0.2520622
378,0.19878520154610713,0.8228782287822878,0.25141644
379,0.2004417448923247,0.8228782287822878,0.24985158
380,0.2004417448923247,0.8247232472324724,0.24974242
381,0.20541137493097736,0.8247232472324724,0.24127196
382,0.20541137493097736,0.8265682656826568,0.24090585
383,0.2087244616234125,0.8265682656826568,0.2348113
384,0.2087244616234125,0.8284132841328413,0.23474742
385,0.2098288238542242,0.8284132841328413,0.23403604
386,0.2098288238542242,0.8302583025830258,0.23385252
387,0.2109331860850359,0.8302583025830258,0.23381795
388,0.2109331860850359,0.8321033210332104,0.23107484
389,0.2120375483158476,0.8321033210332104,0.23012282
390,0.2120375483158476,0.8339483394833949,0.22983316
391,0.2131419105466593,0.8339483394833949,0.2272411
392,0.2131419105466593,0.8357933579335793,0.22668278
393,0.21535063500828272,0.8357933579335793,0.2248659
394,0.21535063500828272,0.8376383763837638,0.22416675
395,0.21590281612368856,0.8376383763837638,0.22377765
396,0.21590281612368856,0.8450184501845018,0.22231388
397,0.21700717835450029,0.8450184501845018,0.22216055
398,0.21700717835450029,0.8468634686346863,0.22122921
399,0.21866372170071782,0.8468634686346863,0.2207581
400,0.21866372170071782,0.8487084870848709,0.22072646
401,0.2192159028161237,0.8487084870848709,0.22071429
402,0.2192159028161237,0.8505535055350554,0.2204176
403,0.2203202650469354,0.8505535055350554,0.22020641
404,0.2203202650469354,0.8523985239852399,0.21997428
405,0.22308117062396465,0.8523985239852399,0.218559
406,0.22308117062396465,0.8560885608856088,0.21679008
407,0.22528989508558808,0.8560885608856088,0.21470119
408,0.22528989508558808,0.8579335793357934,0.21396667
409,0.23136388735505245,0.8579335793357934,0.20839018
410,0.23136388735505245,0.8597785977859779,0.20830795
411,0.23799006073992268,0.8597785977859779,0.20431907
412,0.23799006073992268,0.8616236162361623,0.20394383
413,0.23964660408614025,0.8616236162361623,0.20279992
414,0.23964660408614025,0.8634686346863468,0.20166503
415,0.24406405300938708,0.8634686346863468,0.19985086
416,0.24406405300938708,0.8653136531365314,0.19937915
417,0.2534511319712866,0.8653136531365314,0.19279803
418,0.2534511319712866,0.8763837638376384,0.19063716
419,0.25897294312534513,0.8763837638376384,0.18570538
420,0.25897294312534513,0.8782287822878229,0.18492955
421,0.25952512424075097,0.8782287822878229,0.18417157
422,0.25952512424075097,0.8800738007380073,0.18411292
423,0.2606294864715627,0.8800738007380073,0.18390906
424,0.2606294864715627,0.8819188191881919,0.18354793
425,0.26118166758696854,0.8819188191881919,0.18323845
426,0.26118166758696854,0.8837638376383764,0.18311618
427,0.2622860298177802,0.8837638376383764,0.18237342
428,0.2622860298177802,0.8856088560885609,0.1819752
429,0.2628382109331861,0.8856088560885609,0.1819027
430,0.2628382109331861,0.8874538745387454,0.18182738
431,0.26449475427940367,0.8874538745387454,0.18085943
432,0.26449475427940367,0.8892988929889298,0.18073824
433,0.2650469353948095,0.8892988929889298,0.18054868
434,0.2650469353948095,0.8911439114391144,0.18052186
435,0.2672556598564329,0.8911439114391144,0.17823395
436,0.2672556598564329,0.8929889298892989,0.17811556
437,0.2700165654334622,0.8929889298892989,0.17703441
438,0.2700165654334622,0.8948339483394834,0.17652494
439,0.27056874654886803,0.8948339483394834,0.17572865
440,0.27056874654886803,0.8966789667896679,0.17563719
441,0.27829928216454997,0.8966789667896679,0.171973
442,0.27829928216454997,0.8985239852398524,0.17194608
443,0.28989508558807286,0.8985239852398524,0.16154532
444,0.28989508558807286,0.9003690036900369,0.16128318
445,0.2909994478188846,0.9003690036900369,0.16092217
446,0.2909994478188846,0.9022140221402214,0.16087589
447,0.2921038100496963,0.9022140221402214,0.16056049
448,0.2921038100496963,0.9040590405904059,0.15995635
449,0.2954168967421314,0.9040590405904059,0.15490346
450,0.2954168967421314,0.9059040590405905,0.15486993
451,0.2959690778575373,0.9059040590405905,0.15475093
452,0.2959690778575373,0.9077490774907749,0.15456244
453,0.30646051905024846,0.9077490774907749,0.14758664
454,0.30646051905024846,0.9095940959409594,0.14738788
455,0.3169519602429597,0.9095940959409594,0.14294754
456,0.3169519602429597,0.9114391143911439,0.14283931
457,0.3175041413583655,0.9114391143911439,0.14281318
458,0.3175041413583655,0.9132841328413284,0.14267278
459,0.32081722805080065,0.9132841328413284,0.14101857
460,0.32081722805080065,0.915129151291513,0.14070997
461,0.32302595251242405,0.915129151291513,0.13901111
462,0.32302595251242405,0.9188191881918819,0.13881832
463,0.33517393705135284,0.9188191881918819,0.1297132
464,0.33517393705135284,0.9206642066420664,0.12906703
465,0.338487023743788,0.9206642066420664,0.12688407
466,0.338487023743788,0.922509225092251,0.12656975
467,0.3390392048591938,0.922509225092251,0.12637842
468,0.3390392048591938,0.9243542435424354,0.12546481
469,0.34235229155162894,0.9243542435424354,0.12473393
470,0.34235229155162894,0.9261992619926199,0.124469064
471,0.3545002760905577,0.9261992619926199,0.11784801
472,0.3545002760905577,0.9298892988929889,0.117744535
473,0.35505245720596357,0.9298892988929889,0.11758589
474,0.35505245720596357,0.9317343173431735,0.11658836
